,Unnamed: 0,N,close_U,F,coeffs,method
549,49,7,False,"[1.         0.9999942  0.99997807 0.99995524 0.9999283  0.99989957
 0.9998709  0.9998439  0.9998191  0.9997979  0.9997805  0.9997671
 0.9997578  0.9997524  0.9997514  0.9997539  0.9997597  0.9997682
 0.99977934 0.9997924  0.9998072  0.9998228  0.99983877 0.9998554
 0.9998718  0.9998876  0.9999024  0.99991626 0.99992883 0.9999398
 0.9999489  0.9999568  0.9999626  0.9999672  0.9999697  0.99997073
 0.9999702  0.99996847 0.9999662  0.99996245 0.9999578  0.9999528
 0.99994737 0.9999419  0.9999363  0.99993086 0.99992627 0.99992204
 0.9999184  0.9999157  0.9999141  0.9999133  0.9999134  0.99991447
 0.99991643 0.99991953 0.99992347 0.9999284  0.99993396 0.9999394
 0.9999455  0.99995196 0.99995816 0.9999642  0.9999695  0.9999747
 0.99997824 0.9999811  0.9999828  0.99998295 0.9999819  0.999979
 0.99997526 0.9999692  0.99996144 0.9999526  0.99994236 0.99993086
 0.99991834 0.9999055  0.99989253 0.99987954 0.9998674  0.9998561
 0.9998465  0.99983877 0.9998338  0.9998312  0.99983174 0.99983615
 0.9998439  0.9998549  0.99986917 0.9998856  0.99990344 0.99992186
 0.9999385  0.9999509  0.99995685 0.9999517  0.9999321 ]","[[0.31537035 0.71134686 0.52470374 0.34791455 0.6063665  0.34289318
  0.675976   0.38717222 0.729676   0.5897905  0.65893936 0.70603323
  0.7103693  0.70408607 0.48828104 0.7162853  0.678355   0.35410714]
 [5.444648   3.6851237  5.560567   2.6045728  2.3253837  0.37418365
  1.026975   0.49661803 0.2686032  4.2015114  3.6365666  1.96622
  2.2347245  1.9866574  0.9088996  1.5573786  2.383061   0.43923855]
 [5.752197   1.8586148  1.5238634  5.843526   2.419821   0.94520384
  5.0227904  0.6283409  1.9117578  2.7765467  2.550903   1.7905378
  3.534022   4.7907147  1.3594991  1.9273273  3.6989706  4.280077  ]]",trotter
550,50,8,True,"[1.         0.9999955  0.9999846  0.99997    0.99995416 0.99993855
 0.99992436 0.99991244 0.99990314 0.9998967  0.99989307 0.9998921
 0.9998936  0.99989724 0.9999026  0.99990934 0.99991715 0.9999256
 0.99993426 0.9999429  0.9999512  0.99995893 0.9999659  0.9999719
 0.9999769  0.99998075 0.99998343 0.99998516 0.9999858  0.99998564
 0.99998474 0.9999834  0.99998164 0.9999798  0.999978   0.9999765
 0.9999753  0.9999747  0.99997467 0.9999752  0.9999764  0.9999781
 0.9999802  0.9999827  0.9999853  0.99998784 0.99999017 0.9999921
 0.99999344 0.9999941  0.999994   0.99999297 0.99999124 0.9999886
 0.9999854  0.99998164 0.99997765 0.99997354 0.9999696  0.9999661
 0.9999633  0.9999613  0.9999603  0.99996054 0.99996185 0.99996436
 0.9999677  0.9999718  0.99997634 0.9999808  0.9999849  0.999988
 0.9999897  0.99998933 0.9999865  0.99998087 0.999972   0.99995965
 0.9999439  0.99992484 0.9999028  0.99987835 0.9998522  0.99982536
 0.9997989  0.99977416 0.99975246 0.99973536 0.99972403 0.99971986
 0.9997237  0.9997361  0.99975705 0.99978584 0.99982077 0.9998591
 0.9998966  0.9999276  0.99994427 0.999937   0.99989355]","[[0.28005603 0.40666956 0.64208615 0.29595956 0.68143135 0.5572588
  0.46546528 0.6789398  0.677401   0.52988714 0.29403734 0.7273412
  0.5766713  0.37852204 0.62304646 0.36255273 0.52586746 0.43144223
  0.599074   0.30271614 0.68586874]
 [0.7729714  5.579207   5.138806   1.6784636  1.6999714  5.843935
  0.18469898 0.41115165 3.524585   5.3950434  0.77009594 5.775585
  6.0271497  4.651136   1.8908547  4.026301   2.1984262  5.775683
  2.5165544  5.187103   1.2971666 ]
 [3.349333   1.6358116  5.7811155  5.7639513  1.486184   3.926341
  2.305063   0.99327105 0.12640584 3.6862903  3.9279091  5.5623055
  3.1578965  1.6361104  4.2201185  2.520723   2.3452692  4.129055
  4.97376    3.618616   4.0018587 ]]",trotter
551,51,8,False,"[1.         0.9999962  0.99998504 0.9999704  0.9999544  0.9999386
 0.99992424 0.9999122  0.99990284 0.99989647 0.9998929  0.9998918
 0.99989355 0.9998972  0.9999026  0.9999095  0.9999172  0.9999257
 0.99993426 0.9999429  0.99995124 0.9999589  0.9999658  0.9999717
 0.99997675 0.9999806  0.9999833  0.9999848  0.9999855  0.99998534
 0.99998444 0.999983   0.9999813  0.99997944 0.99997747 0.9999759
 0.99997455 0.999974   0.99997395 0.9999743  0.9999755  0.9999771
 0.999979   0.9999816  0.9999842  0.9999865  0.99998885 0.99999064
 0.99999213 0.99999255 0.99999255 0.99999154 0.9999897  0.999987
 0.99998397 0.99998015 0.9999762  0.99997234 0.99996805 0.9999648
 0.99996185 0.99995995 0.9999591  0.9999592  0.9999606  0.99996316
 0.9999666  0.9999709  0.9999755  0.99998    0.99998367 0.9999869
 0.9999886  0.99998826 0.9999855  0.9999799  0.9999711  0.9999587
 0.9999425  0.9999234  0.99990135 0.9998774  0.99985117 0.9998242
 0.9997978  0.99977314 0.9997516  0.99973434 0.99972326 0.9997191
 0.99972266 0.9997353  0.9997566  0.99978524 0.99982035 0.99985844
 0.9998961  0.9999271  0.999944   0.9999368  0.9998931 ]","[[0.28005603 0.40666956 0.64208615 0.29595956 0.68143135 0.5572588
  0.46546528 0.6789398  0.677401   0.52988714 0.29403734 0.7273412
  0.5766713  0.37852204 0.62304646 0.36255273 0.52586746 0.43144223
  0.599074   0.30271614 0.68586874]
 [0.7729714  5.579207   5.138806   1.6784636  1.6999714  5.843935
  0.18469898 0.41115165 3.524585   5.3950434  0.77009594 5.775585
  6.0271497  4.651136   1.8908547  4.026301   2.1984262  5.775683
  2.5165544  5.187103   1.2971666 ]
 [3.349333   1.6358116  5.7811155  5.7639513  1.486184   3.926341
  2.305063   0.99327105 0.12640584 3.6862903  3.9279091  5.5623055
  3.1578965  1.6361104  4.2201185  2.520723   2.3452692  4.129055
  4.97376    3.618616   4.0018587 ]]",trotter
552,52,8,True,"[1.         0.9999891  0.9999623  0.9999268  0.99988836 0.99985117
 0.9998181  0.99979115 0.99977136 0.9997592  0.9997544  0.9997565
 0.9997646  0.9997778  0.99979484 0.9998147  0.999836   0.9998581
 0.99987984 0.99990046 0.9999193  0.99993604 0.9999503  0.9999618
 0.9999706  0.99997693 0.99998075 0.9999825  0.9999825  0.999981
 0.99997854 0.99997544 0.99997216 0.99996895 0.99996614 0.999964
 0.9999626  0.9999622  0.99996275 0.99996424 0.99996656 0.99996966
 0.99997324 0.9999772  0.9999812  0.99998516 0.9999887  0.99999166
 0.9999938  0.9999951  0.9999954  0.99999464 0.9999929  0.9999902
 0.99998677 0.99998266 0.99997824 0.99997365 0.99996924 0.9999653
 0.9999621  0.9999598  0.9999586  0.9999586  0.99995995 0.9999624
 0.99996597 0.99997026 0.9999751  0.9999799  0.9999842  0.9999875
 0.9999891  0.99998856 0.99998504 0.9999783  0.99996775 0.9999532
 0.9999345  0.9999117  0.99988526 0.99985564 0.9998235  0.99979013
 0.9997567  0.9997246  0.9996957  0.9996715  0.99965394 0.99964446
 0.9996446  0.9996553  0.9996771  0.9997097  0.99975187 0.9998012
 0.99985385 0.9999041  0.9999443  0.9999646  0.9999522 ]","[[0.6307078  0.68586093 0.38426238 0.4019729  0.3041306  0.40567002
  0.5031619  0.7164361  0.60055435 0.72708833 0.4821894  0.46213007
  0.683909   0.34632656 0.59763706 0.6757463  0.27397704 0.31725585
  0.4975965  0.5212672  0.5967258 ]
 [1.4475393  2.6880403  1.3716973  0.78209037 4.8011985  5.189544
  5.4510055  6.25851    2.9685206  5.2750154  3.680479   0.4168602
  2.3411126  4.6402483  3.5326087  6.204136   0.02410234 0.90503305
  2.2636836  6.2711167  2.5501895 ]
 [4.153339   0.3461627  5.8688965  2.1116126  2.232415   1.1887051
  0.9863579  4.7882347  3.7676044  0.07708898 3.4062111  2.9746714
  1.1738158  4.1421013  0.9293393  3.5887907  1.4016261  0.7041896
  0.03756636 2.518176   4.7068872 ]]",trotter
553,53,8,False,"[1.         0.99998975 0.9999626  0.9999272  0.9998886  0.99985117
 0.99981815 0.999791   0.99977124 0.9997591  0.9997545  0.9997566
 0.9997648  0.9997781  0.99979496 0.99981475 0.9998361  0.99985814
 0.99987984 0.9999004  0.9999191  0.9999361  0.9999503  0.9999616
 0.9999705  0.99997663 0.99998045 0.99998224 0.99998194 0.9999805
 0.99997795 0.9999747  0.99997145 0.9999682  0.99996513 0.999963
 0.99996185 0.9999616  0.999962   0.9999635  0.99996567 0.99996865
 0.9999721  0.99997604 0.9999799  0.99998397 0.9999874  0.99999034
 0.99999255 0.99999386 0.99999416 0.9999933  0.9999919  0.99998873
 0.99998534 0.9999812  0.9999765  0.99997216 0.9999677  0.99996376
 0.9999606  0.9999582  0.9999573  0.9999578  0.9999591  0.9999615
 0.99996513 0.9999695  0.99997413 0.99997914 0.9999835  0.9999868
 0.99998826 0.99998724 0.999984   0.99997747 0.99996716 0.99995226
 0.9999338  0.9999111  0.9998847  0.9998551  0.99982315 0.99978966
 0.9997567  0.99972445 0.99969536 0.9996709  0.9996532  0.9996437
 0.9996439  0.99965435 0.999676   0.9997092  0.9997511  0.9998005
 0.9998535  0.99990356 0.99994385 0.9999638  0.9999521 ]","[[0.6307078  0.68586093 0.38426238 0.4019729  0.3041306  0.40567002
  0.5031619  0.7164361  0.60055435 0.72708833 0.4821894  0.46213007
  0.683909   0.34632656 0.59763706 0.6757463  0.27397704 0.31725585
  0.4975965  0.5212672  0.5967258 ]
 [1.4475393  2.6880403  1.3716973  0.78209037 4.8011985  5.189544
  5.4510055  6.25851    2.9685206  5.2750154  3.680479   0.4168602
  2.3411126  4.6402483  3.5326087  6.204136   0.02410234 0.90503305
  2.2636836  6.2711167  2.5501895 ]
 [4.153339   0.3461627  5.8688965  2.1116126  2.232415   1.1887051
  0.9863579  4.7882347  3.7676044  0.07708898 3.4062111  2.9746714
  1.1738158  4.1421013  0.9293393  3.5887907  1.4016261  0.7041896
  0.03756636 2.518176   4.7068872 ]]",trotter
554,54,8,True,"[1.         0.99999845 0.99999475 0.9999898  0.9999845  0.9999794
 0.9999749  0.9999712  0.9999685  0.99996686 0.9999662  0.99996644
 0.9999675  0.99996924 0.9999714  0.999974   0.99997675 0.99997956
 0.9999823  0.9999848  0.9999871  0.9999892  0.9999909  0.9999922
 0.9999931  0.99999374 0.9999941  0.99999416 0.99999404 0.99999374
 0.9999934  0.99999297 0.9999925  0.99999213 0.9999918  0.9999916
 0.9999915  0.9999915  0.9999916  0.9999919  0.9999922  0.9999926
 0.999993   0.99999344 0.99999386 0.9999942  0.99999446 0.99999464
 0.99999464 0.9999945  0.99999434 0.999994   0.9999935  0.99999297
 0.9999923  0.99999166 0.99999106 0.9999905  0.99999005 0.9999897
 0.9999895  0.9999895  0.9999897  0.99999005 0.9999906  0.9999913
 0.99999213 0.99999297 0.99999386 0.99999464 0.9999953  0.99999565
 0.9999957  0.99999535 0.9999945  0.9999931  0.9999911  0.9999885
 0.9999853  0.9999815  0.9999772  0.99997246 0.9999675  0.99996245
 0.99995744 0.99995285 0.9999488  0.9999456  0.99994344 0.99994254
 0.9999431  0.99994516 0.99994874 0.9999537  0.9999596  0.99996597
 0.99997187 0.99997616 0.99997723 0.99997306 0.99996096]","[[0.5402393  0.34251952 0.25166592 0.4972776  0.5111317  0.34075993
  0.25305584 0.43930045 0.3470077  0.48372397 0.6608881  0.36798418
  0.47822562 0.3078582  0.38178805 0.2917077  0.6517544  0.274937
  0.43919757 0.6086774  0.5121255 ]
 [0.07468399 0.8566541  3.9022746  0.5370335  4.798561   2.9596357
  5.554877   1.5843899  0.06044007 2.006851   2.4075537  4.065599
  5.0789914  1.5454992  2.5809383  2.8823063  5.0262656  5.5737586
  4.132911   0.79105633 0.8607759 ]
 [2.2576284  4.186874   5.2467685  1.5972792  3.9469693  1.148066
  0.1633448  3.9496517  5.286266   2.9524732  1.5628674  3.7185535
  1.5880771  4.517195   1.5389874  2.4509141  1.8891507  4.8011856
  1.9841063  4.747338   1.3501525 ]]",trotter
555,55,8,False,"[1.         0.9999991  0.9999951  0.9999901  0.9999846  0.99997944
 0.99997467 0.99997103 0.9999682  0.9999666  0.99996614 0.9999664
 0.99996763 0.99996924 0.9999715  0.9999741  0.9999768  0.99997956
 0.9999822  0.9999848  0.9999872  0.9999891  0.99999076 0.999992
 0.999993   0.99999374 0.99999404 0.999994   0.99999374 0.9999936
 0.9999932  0.99999255 0.9999921  0.9999915  0.9999912  0.9999909
 0.9999906  0.99999046 0.99999064 0.9999908  0.99999106 0.9999914
 0.9999918  0.99999213 0.9999926  0.99999285 0.9999932  0.99999326
 0.9999934  0.99999315 0.9999929  0.9999925  0.9999921  0.99999154
 0.99999106 0.9999903  0.9999896  0.9999891  0.9999886  0.9999882
 0.99998796 0.9999881  0.9999881  0.99998844 0.99998915 0.9999899
 0.9999908  0.99999166 0.9999925  0.99999326 0.9999939  0.99999434
 0.99999446 0.9999942  0.9999936  0.999992   0.99999017 0.9999876
 0.99998415 0.99998045 0.9999762  0.9999718  0.9999667  0.99996173
 0.99995726 0.99995285 0.99994874 0.99994534 0.9999429  0.99994206
 0.9999424  0.99994475 0.99994826 0.999953   0.99995893 0.9999654
 0.99997145 0.9999758  0.9999771  0.99997264 0.9999606 ]","[[0.5402393  0.34251952 0.25166592 0.4972776  0.5111317  0.34075993
  0.25305584 0.43930045 0.3470077  0.48372397 0.6608881  0.36798418
  0.47822562 0.3078582  0.38178805 0.2917077  0.6517544  0.274937
  0.43919757 0.6086774  0.5121255 ]
 [0.07468399 0.8566541  3.9022746  0.5370335  4.798561   2.9596357
  5.554877   1.5843899  0.06044007 2.006851   2.4075537  4.065599
  5.0789914  1.5454992  2.5809383  2.8823063  5.0262656  5.5737586
  4.132911   0.79105633 0.8607759 ]
 [2.2576284  4.186874   5.2467685  1.5972792  3.9469693  1.148066
  0.1633448  3.9496517  5.286266   2.9524732  1.5628674  3.7185535
  1.5880771  4.517195   1.5389874  2.4509141  1.8891507  4.8011856
  1.9841063  4.747338   1.3501525 ]]",trotter
556,56,8,True,"[1.         0.9999982  0.99999386 0.999988   0.9999816  0.99997514
 0.99996924 0.99996406 0.9999598  0.9999567  0.9999545  0.9999534
 0.9999531  0.9999536  0.9999548  0.9999565  0.9999585  0.99996084
 0.9999632  0.99996567 0.99996805 0.99997026 0.9999723  0.9999741
 0.9999756  0.9999768  0.9999778  0.9999786  0.9999791  0.99997944
 0.9999796  0.99997973 0.9999799  0.99998    0.99998015 0.9999804
 0.99998075 0.9999813  0.99998194 0.99998283 0.9999838  0.999985
 0.9999862  0.9999875  0.99998885 0.99999017 0.9999914  0.9999926
 0.9999936  0.99999446 0.99999505 0.9999954  0.9999955  0.9999954
 0.99999505 0.9999945  0.99999374 0.99999297 0.9999921  0.9999912
 0.9999904  0.9999896  0.9999891  0.9999887  0.9999885  0.9999885
 0.99998873 0.99998903 0.99998945 0.99998987 0.9999902  0.9999904
 0.99999034 0.99998987 0.99998885 0.9999873  0.9999851  0.9999821
 0.99997836 0.99997395 0.9999688  0.9999631  0.99995697 0.9999506
 0.99994415 0.9999381  0.9999325  0.9999278  0.99992436 0.9999224
 0.9999221  0.99992365 0.99992704 0.99993205 0.99993825 0.999945
 0.99995095 0.99995464 0.9999538  0.99994546 0.9999259 ]","[[0.37226436 0.29381466 0.7235786  0.46212813 0.49035865 0.72655267
  0.26095566 0.6063722  0.5901868  0.6156124  0.67394996 0.6301358
  0.46921507 0.6557302  0.7368765  0.6034408  0.26590115 0.7374607
  0.65547895 0.7236909  0.3591841 ]
 [4.695153   3.1666694  0.15835527 4.51675    5.492086   2.517503
  2.955692   2.0321069  5.753924   6.139555   1.5870457  0.837531
  4.3746037  5.3197374  3.0740879  1.3479775  1.728953   5.5731535
  1.881323   0.45850486 0.05712391]
 [3.4133751  3.4196906  0.8839234  2.3041425  5.476416   5.737623
  1.6851571  4.7869506  1.199296   3.2105062  2.691545   5.619231
  2.5443752  0.8922744  6.1896334  1.535016   1.5227431  0.827638
  2.4861698  5.8682885  2.8305948 ]]",trotter
557,57,8,False,"[1.         0.9999989  0.99999434 0.99998844 0.9999819  0.9999753
 0.99996924 0.999964   0.9999597  0.99995667 0.9999544  0.9999535
 0.9999532  0.99995387 0.9999551  0.99995667 0.9999587  0.9999611
 0.9999634  0.99996585 0.9999681  0.99997026 0.9999723  0.9999741
 0.9999755  0.99997675 0.9999778  0.99997836 0.9999788  0.9999792
 0.9999795  0.99997944 0.99997956 0.9999795  0.9999796  0.9999798
 0.9999801  0.9999807  0.9999813  0.9999821  0.9999831  0.99998415
 0.9999851  0.99998647 0.9999878  0.99998903 0.9999904  0.99999154
 0.9999925  0.9999933  0.999994   0.9999943  0.99999434 0.99999404
 0.99999386 0.9999932  0.9999924  0.99999166 0.9999907  0.99999005
 0.999989   0.9999882  0.99998766 0.9999872  0.99998707 0.99998707
 0.99998707 0.99998736 0.99998784 0.9999883  0.9999887  0.999989
 0.999989   0.9999885  0.99998754 0.99998635 0.99998415 0.99998134
 0.99997765 0.999973   0.9999679  0.9999619  0.9999559  0.99994934
 0.99994314 0.9999371  0.99993145 0.99992687 0.9999232  0.9999212
 0.99992085 0.9999225  0.99992585 0.9999309  0.9999371  0.9999437
 0.99994993 0.9999536  0.99995327 0.9999448  0.99992514]","[[0.37226436 0.29381466 0.7235786  0.46212813 0.49035865 0.72655267
  0.26095566 0.6063722  0.5901868  0.6156124  0.67394996 0.6301358
  0.46921507 0.6557302  0.7368765  0.6034408  0.26590115 0.7374607
  0.65547895 0.7236909  0.3591841 ]
 [4.695153   3.1666694  0.15835527 4.51675    5.492086   2.517503
  2.955692   2.0321069  5.753924   6.139555   1.5870457  0.837531
  4.3746037  5.3197374  3.0740879  1.3479775  1.728953   5.5731535
  1.881323   0.45850486 0.05712391]
 [3.4133751  3.4196906  0.8839234  2.3041425  5.476416   5.737623
  1.6851571  4.7869506  1.199296   3.2105062  2.691545   5.619231
  2.5443752  0.8922744  6.1896334  1.535016   1.5227431  0.827638
  2.4861698  5.8682885  2.8305948 ]]",trotter
558,58,8,True,"[1.         0.9999988  0.9999961  0.99999297 0.99998987 0.9999871
 0.9999848  0.9999829  0.9999813  0.99997985 0.9999787  0.9999778
 0.9999773  0.9999772  0.99997747 0.9999783  0.9999796  0.9999814
 0.99998355 0.99998593 0.99998826 0.99999046 0.99999213 0.9999932
 0.9999934  0.9999926  0.9999909  0.9999882  0.9999846  0.99998033
 0.99997556 0.9999705  0.9999654  0.9999606  0.9999563  0.9999527
 0.9999498  0.9999479  0.99994683 0.99994665 0.99994725 0.99994844
 0.9999501  0.99995196 0.9999538  0.99995553 0.9999569  0.9999578
 0.9999581  0.9999578  0.9999569  0.9999556  0.99995387 0.9999519
 0.9999499  0.99994814 0.9999468  0.9999462  0.9999463  0.9999474
 0.9999496  0.99995285 0.999957   0.99996215 0.9999679  0.99997395
 0.99998    0.9999856  0.9999902  0.99999356 0.99999505 0.99999434
 0.99999094 0.9999847  0.9999754  0.99996305 0.9999478  0.99992985
 0.9999097  0.99988806 0.9998657  0.99984354 0.9998227  0.99980414
 0.9997892  0.99977875 0.9997739  0.9997754  0.9997837  0.99979883
 0.99982035 0.9998473  0.9998777  0.99990886 0.99993724 0.9999579
 0.9999649  0.9999507  0.99990654 0.99982196 0.9996849 ]","[[0.6973003  0.73380154 0.3993799  0.27027887 0.6305487  0.6459799
  0.5555878  0.40670612 0.55357194 0.68383366 0.38767967 0.2670009
  0.4881756  0.72647864 0.7076111  0.5803427  0.5588209  0.7491924
  0.45759347 0.5827202  0.25365138]
 [6.252275   5.201609   3.9757497  1.9893107  2.914478   3.850759
  2.9423807  5.258083   4.465822   1.1394103  0.5058083  1.1889757
  2.3690112  1.1863153  5.2170987  2.0562139  4.3694086  4.516156
  0.9698353  1.9258435  3.1594183 ]
 [2.980317   0.21176635 5.228453   3.9099462  3.4965594  0.8747452
  1.5895989  0.98593175 0.6067297  3.5892322  5.5407195  2.2057037
  2.86704    1.3405787  1.0164288  0.6419068  3.713745   1.0987686
  0.7548783  4.5561047  5.012397  ]]",trotter
559,59,8,False,"[1.         0.9999995  0.99999654 0.9999934  0.99999    0.99998724
 0.99998486 0.9999828  0.99998116 0.99997973 0.9999786  0.9999778
 0.9999773  0.9999771  0.9999776  0.9999783  0.99997956 0.9999813
 0.9999834  0.9999857  0.9999881  0.9999903  0.9999918  0.9999927
 0.9999929  0.9999922  0.99999046 0.9999874  0.99998385 0.9999796
 0.9999746  0.99996954 0.99996454 0.9999597  0.9999553  0.99995166
 0.99994856 0.9999464  0.99994546 0.99994534 0.99994594 0.9999472
 0.9999489  0.9999508  0.99995273 0.9999545  0.9999561  0.99995685
 0.99995697 0.9999568  0.9999558  0.9999545  0.9999528  0.9999508
 0.9999489  0.99994695 0.9999455  0.9999446  0.99994475 0.9999459
 0.99994814 0.99995154 0.99995583 0.99996114 0.99996656 0.9999727
 0.99997866 0.99998426 0.9999893  0.9999924  0.9999939  0.9999932
 0.99998957 0.99998397 0.99997425 0.9999618  0.9999468  0.99992883
 0.99990875 0.99988717 0.99986506 0.9998432  0.9998217  0.99980336
 0.99978817 0.9997778  0.9997728  0.9997744  0.99978256 0.9997975
 0.9998194  0.99984616 0.99987674 0.999908   0.9999364  0.99995726
 0.9999643  0.99995035 0.99990606 0.99982136 0.9996843 ]","[[0.6973003  0.73380154 0.3993799  0.27027887 0.6305487  0.6459799
  0.5555878  0.40670612 0.55357194 0.68383366 0.38767967 0.2670009
  0.4881756  0.72647864 0.7076111  0.5803427  0.5588209  0.7491924
  0.45759347 0.5827202  0.25365138]
 [6.252275   5.201609   3.9757497  1.9893107  2.914478   3.850759
  2.9423807  5.258083   4.465822   1.1394103  0.5058083  1.1889757
  2.3690112  1.1863153  5.2170987  2.0562139  4.3694086  4.516156
  0.9698353  1.9258435  3.1594183 ]
 [2.980317   0.21176635 5.228453   3.9099462  3.4965594  0.8747452
  1.5895989  0.98593175 0.6067297  3.5892322  5.5407195  2.2057037
  2.86704    1.3405787  1.0164288  0.6419068  3.713745   1.0987686
  0.7548783  4.5561047  5.012397  ]]",trotter
560,60,8,True,"[1.         0.99999654 0.99998784 0.9999762  0.99996346 0.9999512
 0.9999404  0.999932   0.9999264  0.9999239  0.9999243  0.9999274
 0.9999328  0.99993986 0.9999481  0.9999567  0.9999652  0.9999729
 0.9999795  0.9999845  0.99998766 0.99998903 0.9999886  0.99998647
 0.9999829  0.99997824 0.99997294 0.9999672  0.9999617  0.99995655
 0.99995214 0.9999488  0.9999467  0.99994594 0.9999465  0.9999483
 0.99995136 0.99995536 0.99996    0.9999652  0.9999705  0.9999757
 0.9999805  0.9999846  0.9999879  0.99999017 0.9999913  0.9999913
 0.9999902  0.99998814 0.99998516 0.9999815  0.9999774  0.9999731
 0.9999688  0.99996495 0.9999616  0.999959   0.9999574  0.99995685
 0.99995744 0.9999592  0.9999619  0.99996555 0.9999699  0.99997467
 0.99997956 0.9999841  0.999988   0.9999909  0.9999923  0.99999195
 0.99998945 0.9999846  0.99997723 0.99996734 0.9999549  0.9999401
 0.99992335 0.999905   0.9998857  0.99986607 0.99984705 0.9998295
 0.99981415 0.9998022  0.9997944  0.9997916  0.99979436 0.999803
 0.9998175  0.99983746 0.9998617  0.99988866 0.99991554 0.99993885
 0.9999538  0.9999544  0.999933   0.9998803  0.99978524]","[[0.45597094 0.31350428 0.5086693  0.46253124 0.5043703  0.29512668
  0.71023065 0.5814125  0.26523402 0.74524444 0.26981956 0.40494582
  0.64641505 0.2817655  0.32824603 0.6115058  0.2614357  0.365498
  0.41529292 0.33331156 0.33560568]
 [2.5457454  4.458411   5.852879   5.7312427  3.6550794  5.728171
  1.6838987  2.7612076  1.509038   4.249551   6.253906   3.2262247
  5.065111   5.965781   2.6212192  3.5300035  4.7084765  5.3124313
  4.863343   4.207562   2.2958145 ]
 [3.9246356  0.5633508  1.1888638  1.1261213  4.9858313  1.2910311
  4.3629737  3.6183572  1.1491101  5.731956   2.6163504  3.3466425
  0.2144012  3.017115   4.335316   0.74893254 3.3894043  4.8581376
  5.798154   1.8553778  0.22170135]]",trotter
561,61,8,False,"[1.         0.9999974  0.99998826 0.9999766  0.9999639  0.99995136
 0.99994045 0.99993205 0.99992627 0.9999237  0.9999241  0.9999272
 0.99993265 0.9999397  0.99994797 0.9999567  0.9999653  0.99997294
 0.9999794  0.99998456 0.99998766 0.99998903 0.9999885  0.9999865
 0.9999828  0.9999782  0.9999727  0.999967   0.99996144 0.9999562
 0.99995166 0.9999483  0.9999461  0.99994534 0.999946   0.99994767
 0.9999508  0.99995446 0.99995923 0.99996436 0.9999697  0.9999747
 0.99997926 0.9999834  0.99998665 0.9999891  0.99999    0.99999005
 0.999989   0.9999868  0.99998397 0.99998    0.99997604 0.9999718
 0.99996775 0.99996376 0.99996006 0.9999578  0.9999562  0.99995553
 0.99995637 0.99995804 0.9999607  0.9999643  0.99996877 0.99997336
 0.99997807 0.9999825  0.99998665 0.99998945 0.9999911  0.9999906
 0.9999884  0.9999835  0.9999764  0.99996656 0.99995416 0.9999394
 0.99992234 0.99990433 0.99988484 0.99986523 0.9998462  0.9998286
 0.9998133  0.99980164 0.9997935  0.99979085 0.9997935  0.99980193
 0.9998165  0.9998364  0.999861   0.99988794 0.99991465 0.99993765
 0.9999527  0.99995375 0.99993235 0.99988    0.9997846 ]","[[0.45597094 0.31350428 0.5086693  0.46253124 0.5043703  0.29512668
  0.71023065 0.5814125  0.26523402 0.74524444 0.26981956 0.40494582
  0.64641505 0.2817655  0.32824603 0.6115058  0.2614357  0.365498
  0.41529292 0.33331156 0.33560568]
 [2.5457454  4.458411   5.852879   5.7312427  3.6550794  5.728171
  1.6838987  2.7612076  1.509038   4.249551   6.253906   3.2262247
  5.065111   5.965781   2.6212192  3.5300035  4.7084765  5.3124313
  4.863343   4.207562   2.2958145 ]
 [3.9246356  0.5633508  1.1888638  1.1261213  4.9858313  1.2910311
  4.3629737  3.6183572  1.1491101  5.731956   2.6163504  3.3466425
  0.2144012  3.017115   4.335316   0.74893254 3.3894043  4.8581376
  5.798154   1.8553778  0.22170135]]",trotter
